cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
388,2,2,5,0.119795366,314,11,0.943194554,1
350,0,2,10,0.875803272,284,11,0.943194554,1
282,2,2,10,1.007109908,275,11,0.943194554,1
325,0,2,10,0.517694264,297,11,0.888450288,1
343,2,2,10,0.80418147,276,11,0.943194554,1
273,0,2,10,0.764391581,289,11,0.943194554,1
216,2,2,5,0.911614173,272,11,0.888450288,1
303,2,2,5,0.446072462,289,11,0.888450288,1
278,2,2,5,0.370471672,310,11,0.888450288,1
335,0,2,10,0.326702793,301,11,0.943194554,1
299,2,2,10,0.656958878,320,11,0.888450288,1
322,2,2,5,0.756433603,274,11,0.943194554,1
234,2,2,10,0.879782261,296,11,0.943194554,1
363,2,2,5,0.6490009,306,11,0.888450288,1
293,2,2,5,0.37842965,304,11,0.943194554,1
348,2,2,5,0.597274044,291,11,0.943194554,1
294,0,2,5,0.680832812,292,11,0.943194554,1
347,0,2,5,0.692769779,305,11,0.888450288,1
302,2,2,10,0.887740239,280,11,0.943194554,1
352,2,2,10,0.764391581,298,11,0.888450288,1
295,2,2,10,0.625126966,310,11,0.888450288,1
387,2,2,10,0.637063933,298,11,0.888450288,1
262,2,2,5,0.609211011,309,11,0.943194554,1
327,2,2,5,0.971299007,289,11,0.888450288,1
229,0,2,10,0.704706746,293,11,0.943194554,1
287,0,2,10,0.668895845,303,11,0.888450288,1
358,2,2,5,0.497799319,302,11,0.943194554,1
337,0,2,10,0.792244503,298,11,0.943194554,1
365,0,2,10,0.561463143,308,11,0.888450288,1
343,0,2,5,0.481883363,320,11,0.888450288,1
265,2,2,5,0.800202481,282,11,0.943194554,1
373,0,2,5,0.629105955,304,11,0.888450288,1
318,0,2,5,0.931509118,294,11,0.888450288,1
344,0,2,5,0.446072462,314,11,0.888450288,1
193,0,2,10,1.074752721,255,11,0.943194554,1
242,2,2,10,0.521673253,320,11,0.888450288,1
302,2,2,5,0.633084944,302,11,0.888450288,1
361,2,2,10,0.593295055,296,11,0.943194554,1
312,2,2,10,0.645021911,276,11,0.943194554,1
313,0,2,10,0.553505165,284,11,0.943194554,1
358,0,2,10,0.557484154,308,11,0.888450288,1
377,0,2,5,0.597274044,305,11,0.888450288,1
299,0,2,10,0.374450661,303,11,0.888450288,1
256,2,2,5,0.569421121,303,11,0.943194554,1
179,2,2,5,0.955383052,276,11,0.888450288,1
382,0,2,10,0.390366617,333,11,0.888450288,1
258,2,2,10,0.617168988,313,11,0.888450288,1
293,2,2,5,0.704706746,290,11,0.943194554,1
338,2,2,10,0.609211011,297,11,0.888450288,1
297,2,2,10,0.593295055,288,11,0.888450288,1
299,0,2,10,0.772349559,297,11,0.888450288,1
246,0,2,5,0.712664724,299,11,0.888450288,1
280,2,2,10,0.955383052,275,11,0.888450288,1
257,2,2,10,0.839992371,312,11,0.888450288,1
222,2,2,5,0.764391581,285,11,0.888450288,1
351,2,2,10,0.557484154,308,11,0.888450288,1
392,2,2,10,0.406282573,319,11,0.888450288,1
232,2,2,10,0.72858068,294,11,0.943194554,1
213,0,2,5,0.911614173,286,11,0.888450288,1
375,0,2,10,0.227228069,333,11,0.943194554,1
339,0,2,10,0.362513694,307,11,0.888450288,1
351,0,2,5,0.314765826,328,11,0.888450288,1
309,2,2,5,0.461988418,305,11,0.943194554,1
315,2,2,5,0.672874834,285,11,0.943194554,1
418,0,2,10,0.362513694,325,11,0.943194554,1
289,0,2,10,0.800202481,295,11,0.888450288,1
263,0,2,10,0.851929338,315,11,0.888450288,1
418,0,2,10,0.314765826,324,11,0.888450288,1
291,2,2,10,0.907635184,274,11,0.943194554,1
255,2,2,5,0.847950349,292,11,0.943194554,1
380,0,2,5,0.589316066,309,11,0.943194554,1
308,2,2,10,0.549526176,294,11,0.943194554,1
333,2,2,5,0.887740239,304,11,0.888450288,1
260,2,2,10,0.732559669,288,11,0.888450288,1
302,2,2,5,0.541568198,297,11,0.888450288,1
256,2,2,10,0.652979889,284,11,0.943194554,1
346,2,2,5,0.680832812,298,11,0.888450288,1
331,2,2,10,0.577379099,305,11,0.888450288,1
176,2,2,5,0.824076415,274,11,0.943194554,1
183,2,2,5,0.672874834,307,11,0.888450288,1
288,2,2,10,0.987214963,282,11,0.888450288,1
283,2,2,10,0.784286526,290,11,0.888450288,1
384,2,2,5,0.175501212,332,11,0.888450288,1
402,2,2,10,0.561463143,287,11,0.888450288,1
338,0,2,10,0.641042922,296,11,0.888450288,1
362,2,2,5,0.465967407,323,11,0.943194554,1
339,2,2,5,0.668895845,280,11,0.888450288,1
187,0,2,5,1.011088897,273,11,0.888450288,1
319,0,2,10,0.430156507,307,11,0.888450288,1
345,2,2,10,0.525652242,313,11,0.888450288,1
324,0,2,10,0.836013382,307,11,0.943194554,1
330,2,2,10,0.613189999,287,11,0.888450288,1
240,2,2,10,0.581358088,287,11,0.943194554,1
333,2,2,10,0.565442132,289,11,0.943194554,1
293,2,2,5,0.724601691,289,11,0.943194554,1
360,2,2,5,0.557484154,295,11,0.888450288,1
339,0,2,5,0.513715275,286,11,0.943194554,1
389,2,2,10,0.708685735,297,11,0.888450288,1
248,2,2,10,0.764391581,293,11,0.943194554,1
272,0,2,10,0.724601691,275,11,0.943194554,1
319,0,2,10,0.637063933,311,11,0.943194554,1
290,2,2,10,0.863866305,278,11,0.888450288,1
318,0,2,5,0.637063933,287,11,0.943194554,1
266,0,2,10,0.712664724,291,11,0.888450288,1
272,0,2,5,0.625126966,284,11,0.888450288,1
343,2,2,5,0.461988418,310,11,0.888450288,1
258,2,2,5,0.656958878,307,11,0.943194554,1
364,2,2,5,0.481883363,309,11,0.943194554,1
307,2,2,10,0.800202481,305,11,0.888450288,1
353,0,2,10,0.274975936,324,11,0.888450288,1
335,2,2,5,0.561463143,291,11,0.888450288,1
392,2,2,10,0.22324908,319,11,0.943194554,1
271,0,2,5,0.684811801,307,11,0.888450288,1
300,0,2,10,0.529631231,325,11,0.888450288,1
390,0,2,10,0.247123014,334,11,0.888450288,1
333,2,2,10,0.871824283,278,11,0.888450288,1
285,0,2,5,0.875803272,278,11,0.888450288,1
313,2,2,5,0.645021911,323,11,0.943194554,1
264,0,2,10,0.585337077,297,11,0.943194554,1
368,0,2,10,0.49382033,327,11,0.888450288,1
285,2,2,5,0.732559669,306,11,0.943194554,1
294,2,2,10,0.800202481,268,11,0.943194554,1
240,0,2,10,0.935488107,275,11,0.943194554,1
380,2,2,10,0.422198529,305,11,0.943194554,1
272,0,2,10,0.561463143,292,11,0.888450288,1
295,2,2,10,0.334660771,338,11,0.943194554,1
295,2,2,10,0.593295055,312,11,0.888450288,1
258,2,2,10,0.756433603,299,11,0.943194554,1
286,0,2,10,0.76837057,296,11,0.943194554,1
205,2,2,10,0.788265515,264,11,0.888450288,1
282,0,2,10,0.80418147,271,11,0.943194554,1
326,2,2,5,0.569421121,288,11,0.943194554,1
339,0,2,10,0.426177518,335,11,0.943194554,1
262,2,2,10,0.485862352,294,11,0.888450288,1
365,0,2,5,0.509736286,309,11,0.943194554,1
337,2,2,5,0.597274044,299,11,0.888450288,1
343,2,2,10,0.68879079,286,11,0.888450288,1
291,2,2,10,0.80418147,297,11,0.888450288,1
319,0,2,10,0.434135496,321,11,0.888450288,1
295,2,2,5,0.613189999,308,11,0.888450288,1
348,0,2,5,0.57340011,311,11,0.888450288,1
272,2,2,10,0.752454614,298,11,0.888450288,1
266,0,2,5,0.991193952,279,11,0.888450288,1
290,0,2,5,0.724601691,308,11,0.888450288,1
303,0,2,5,0.704706746,295,11,0.943194554,1
235,2,2,10,0.847950349,278,11,0.888450288,1
284,0,2,10,0.708685735,296,11,0.888450288,1
266,0,2,10,0.995172941,280,11,0.943194554,1
346,0,2,10,0.553505165,304,11,0.888450288,1
336,2,2,5,0.553505165,293,11,0.888450288,1
231,0,2,10,1.130458567,254,11,0.943194554,1
294,2,2,10,1.170248456,273,11,0.888450288,1
246,0,2,5,0.629105955,319,11,0.888450288,1
310,0,2,10,0.565442132,322,11,0.888450288,1
340,2,2,10,0.748475625,307,11,0.888450288,1
285,2,2,10,0.724601691,297,11,0.943194554,1
324,0,2,5,0.812139448,274,11,0.888450288,1
232,2,2,10,1.007109908,270,11,0.888450288,1
244,0,2,5,0.891719228,298,11,0.943194554,1
237,2,2,10,0.668895845,287,11,0.943194554,1
369,2,2,10,0.243144025,317,11,0.888450288,1
299,2,2,5,0.772349559,293,11,0.943194554,1
342,0,2,5,0.549526176,305,11,0.888450288,1
326,0,2,5,0.784286526,295,11,0.943194554,1
306,0,2,10,0.473925385,312,11,0.888450288,1
285,2,2,5,0.549526176,301,11,0.943194554,1
348,0,2,5,0.481883363,303,11,0.943194554,1
200,0,2,10,0.72858068,281,11,0.888450288,1
283,2,2,5,0.477904374,298,11,0.888450288,1
372,0,2,5,0.49382033,307,11,0.888450288,1
281,2,2,10,0.569421121,309,11,0.888450288,1
360,0,2,5,0.80418147,289,11,0.888450288,1
371,2,2,10,0.521673253,293,11,0.943194554,1
270,0,2,10,0.585337077,285,11,0.888450288,1
283,2,2,10,0.49382033,300,11,0.943194554,1
312,2,2,10,0.756433603,294,11,0.943194554,1
434,2,2,5,0.382408639,321,11,0.943194554,1
311,0,2,10,0.772349559,259,11,0.888450288,1
249,2,2,5,0.959362041,271,11,0.943194554,1
342,0,2,5,0.585337077,297,11,0.943194554,1
246,0,2,5,0.637063933,292,11,0.888450288,1
365,0,2,5,0.458009429,317,11,0.943194554,1
292,2,2,5,0.756433603,292,11,0.943194554,1
289,2,2,5,0.708685735,311,11,0.943194554,1
285,0,2,10,0.684811801,290,11,0.943194554,1
326,2,2,10,0.617168988,286,11,0.943194554,1
285,0,2,10,0.939467096,281,11,0.888450288,1
304,0,2,5,0.796223492,303,11,0.888450288,1
290,0,2,5,0.748475625,295,11,0.888450288,1
346,2,2,10,0.712664724,300,11,0.888450288,1
287,0,2,10,0.788265515,279,11,0.888450288,1
274,0,2,10,0.836013382,294,11,0.888450288,1
243,0,2,10,0.458009429,306,11,0.888450288,1
356,0,2,5,0.402303584,315,11,0.943194554,1
330,2,2,10,0.629105955,301,11,0.943194554,1
258,0,2,5,0.955383052,287,11,0.943194554,1
305,0,2,10,0.49382033,311,11,0.888450288,1
312,0,2,5,0.879782261,285,11,0.943194554,1
359,2,2,10,0.517694264,312,11,0.888450288,1
324,0,2,5,0.80418147,296,11,0.943194554,1
204,0,2,10,0.732559669,272,11,0.888450288,1
226,0,2,10,0.824076415,288,11,0.888450288,1
341,2,2,5,0.724601691,291,11,0.888450288,1
285,2,2,10,0.784286526,292,11,0.943194554,1
383,2,2,5,0.414240551,324,11,0.943194554,1
266,2,2,10,0.489841341,305,11,0.943194554,1
405,0,2,10,0.406282573,326,11,0.888450288,1
312,2,2,5,0.68879079,300,11,0.888450288,1
325,2,2,10,0.41821954,310,11,0.888450288,1
338,0,2,10,0.569421121,301,11,0.888450288,1
267,0,2,5,0.828055404,301,11,0.888450288,1
257,0,2,5,0.836013382,284,11,0.888450288,1
358,2,2,5,0.664916856,304,11,0.888450288,1
381,2,2,10,0.481883363,300,11,0.888450288,1
267,0,2,10,1.019046875,289,11,0.888450288,1
189,2,2,5,0.820097426,267,11,0.888450288,1
274,0,2,5,1.210038346,275,11,0.888450288,1
225,5,1,7,0.047322171,272,6,0.888450288,0
196,5,0,7,0.270145554,283,6,0.888450288,0
224,2,0,7,0.544695793,356,6,0.888450288,0
203,2,1,7,0.345746344,258,6,0.888450288,0
230,2,1,7,0.015490259,305,6,0.888450288,0
160,2,1,7,0.110985994,303,6,0.888450288,0
103,5,0,7,1.221975313,148,6,0.888450288,0
193,5,1,7,0.226376675,322,6,0.888450288,0
206,2,0,7,0.310786837,271,6,0.943194554,0
326,5,0,7,0.254229598,365,6,0.888450288,0
205,2,0,7,0.122922961,277,6,0.888450288,0
172,2,1,7,0.290040498,356,6,0.888450288,0
238,5,1,7,1.002279525,316,6,0.888450288,0
242,5,0,7,0.703855352,302,6,0.888450288,0
232,5,0,7,1.113691217,346,6,0.888450288,0
240,5,0,7,1.189292007,396,6,0.943194554,0
258,2,0,7,0.135711322,331,6,0.888450288,0
256,5,1,7,0.552653771,317,6,0.943194554,0
218,5,0,7,0.064089521,243,6,0.888450288,0
201,5,1,7,0.521673253,266,6,0.888450288,0
253,2,1,7,0.954531658,340,6,0.888450288,0
244,2,0,7,0.588464672,353,6,0.943194554,0
310,2,1,7,0.898825812,382,6,0.943194554,0
183,5,1,7,0.771498165,320,6,0.943194554,0
188,5,0,7,0.215291102,260,6,0.943194554,0
212,2,0,7,0.231207058,300,6,0.888450288,0
238,5,0,7,0.016341653,303,6,0.943194554,0
177,2,0,7,0.235186047,334,6,0.888450288,0
178,5,1,7,0.270145554,348,6,0.888450288,0
185,2,1,7,0.087963454,263,6,0.888450288,0
169,2,1,7,0.513715275,237,6,0.943194554,0
174,5,1,7,0.715792319,352,6,0.888450288,0
142,5,0,7,0.28208252,343,6,0.888450288,0
195,2,1,7,0.465967407,224,6,0.888450288,0
224,2,1,7,0.10387941,317,6,0.943194554,0
109,5,1,7,0.060110532,153,6,0.943194554,0
176,2,0,7,0.123774355,244,6,0.943194554,0
188,5,0,7,0.139690311,325,6,0.888450288,0
228,5,0,7,0.604380628,334,6,0.943194554,0
182,2,0,7,0.783435132,337,6,0.888450288,0
185,5,0,7,0.816118437,248,6,0.943194554,0
156,2,0,7,0.015490259,313,6,0.943194554,0
146,2,1,7,0.450051451,282,6,0.888450288,0
247,5,1,7,0.397473201,326,6,0.888450288,0
169,2,0,7,0.01151127,328,6,0.888450288,0
254,5,0,7,0.385536234,249,6,0.943194554,0
206,2,0,7,0.369620278,341,6,0.888450288,0
198,2,0,7,0.043343182,292,6,0.943194554,0
259,5,1,7,0.532758826,292,6,0.888450288,0
194,2,0,7,0.592443661,295,6,0.888450288,0
142,5,1,7,0.569421121,253,6,0.888450288,0
207,5,1,7,0.135711322,281,6,0.888450288,0
226,5,1,7,0.759561198,269,6,0.943194554,0
167,2,1,7,0.457158035,297,6,0.888450288,0
194,5,1,7,0.305956454,259,6,0.888450288,0
219,2,1,7,0.186586785,271,6,0.943194554,0
83,5,0,7,0.374450661,247,6,0.943194554,0
105,2,1,7,0.617168988,276,6,0.943194554,0
200,2,0,7,0.039364193,261,6,0.888450288,0
249,5,1,7,0.055280149,335,6,0.888450288,0
227,5,1,7,0.580506694,315,6,0.943194554,0
194,2,0,7,0.032257609,294,6,0.888450288,0
125,2,1,7,0.497799319,204,6,0.888450288,0
296,2,0,7,0.747624231,382,6,0.943194554,0
254,2,1,7,0.122922961,303,6,0.943194554,0
224,2,0,7,0.532758826,343,6,0.943194554,0
222,2,1,7,0.191417168,260,6,0.888450288,0
146,5,0,7,0.382408639,206,6,0.943194554,0
135,2,1,7,0.525652242,229,6,0.943194554,0
304,2,1,7,0.576527705,285,6,0.943194554,0
240,5,0,7,0.214439708,298,6,0.888450288,0
191,5,1,7,0.624275573,298,6,0.943194554,0
243,5,1,7,0.958510647,321,6,0.943194554,0
140,2,1,7,0.358534705,262,6,0.943194554,0
169,2,0,7,0.28208252,285,6,0.943194554,0
187,5,1,7,0.178628807,315,6,0.888450288,0
146,2,1,7,0.310786837,220,6,0.888450288,0
281,5,1,7,0.087112061,301,6,0.943194554,0
206,2,0,7,0.679981418,390,6,0.888450288,0
166,5,1,7,0.238313642,300,6,0.943194554,0
127,5,1,7,0.178628807,233,6,0.888450288,0
225,2,1,7,0.040215587,290,6,0.888450288,0
116,2,0,7,0.652979889,215,6,0.888450288,0
113,5,1,7,0.203354135,260,6,0.888450288,0
168,2,0,7,0.22324908,211,6,0.888450288,0
249,2,0,7,0.019469248,341,6,0.943194554,0
214,2,0,7,0.417368146,342,6,0.943194554,0
194,2,0,7,0.449200057,319,6,0.943194554,0
246,5,1,7,0.366492683,292,6,0.888450288,0
287,5,0,7,0.178628807,282,6,0.943194554,0
192,5,0,7,0.004404686,261,6,0.943194554,0
298,2,1,7,0.425326124,303,6,0.943194554,0
235,2,1,7,0.843119966,356,6,0.888450288,0
210,2,0,7,0.211312113,267,6,0.943194554,0
230,2,0,7,0.453179046,336,6,0.943194554,0
207,2,1,7,0.477904374,289,6,0.888450288,0
182,2,0,7,0.242292631,236,6,0.943194554,0
234,2,1,7,0.107007005,247,6,0.888450288,0
203,5,1,7,0.505757297,289,6,0.888450288,0
131,2,1,7,0.37842965,215,6,0.943194554,0
143,5,1,7,0.091942443,271,6,0.943194554,0
224,2,1,7,0.290891892,255,6,0.943194554,0
244,5,0,7,0.036236598,286,6,0.888450288,0
156,2,1,7,0.087112061,319,6,0.888450288,0
151,2,1,7,0.135711322,273,6,0.943194554,0
270,5,1,7,0.926678735,329,6,0.943194554,0
214,2,1,7,0.341767355,325,6,0.888450288,0
285,2,1,7,0.918720757,380,6,0.943194554,0
112,5,0,7,0.430156507,236,6,0.888450288,0
213,2,0,7,0.130880939,276,6,0.888450288,0
208,2,1,7,0.214439708,316,6,0.943194554,0
174,5,1,7,0.32187241,258,6,0.888450288,0
148,2,0,7,0.792244503,217,6,0.888450288,0
228,2,1,7,0.612338606,272,6,0.888450288,0
173,2,1,7,0.076026488,255,6,0.888450288,0
243,2,0,7,0.063238127,249,6,0.888450288,0
164,2,0,7,0.422198529,230,6,0.943194554,0
264,5,1,7,1.030132448,353,6,0.888450288,0
183,5,0,7,0.142817906,268,6,0.888450288,0
251,2,1,7,0.087112061,318,6,0.943194554,0
156,2,1,7,0.047322171,282,6,0.943194554,0
171,5,1,7,0.023448237,324,6,0.943194554,0
222,5,0,7,0.365641289,302,6,0.943194554,0
158,2,0,7,0.310786837,299,6,0.888450288,0
123,5,0,7,0.314765826,254,6,0.888450288,0
133,2,1,7,0.776328548,256,6,0.943194554,0
132,2,1,7,0.764391581,263,6,0.888450288,0
233,5,0,7,1.065943349,400,6,0.943194554,0
180,5,0,7,0.429305113,316,6,0.888450288,0
192,2,1,7,0.278954925,297,6,0.888450288,0
159,5,1,7,0.215291102,253,6,0.943194554,0
127,5,1,7,0.373599267,352,6,0.943194554,0
185,2,0,7,0.736538658,232,6,0.943194554,0
159,5,1,7,0.446072462,256,6,0.943194554,0
191,5,1,7,0.278103531,342,6,0.888450288,0
161,2,1,7,0.274975936,234,6,0.943194554,0
248,2,0,7,0.620296584,306,6,0.943194554,0
243,2,1,7,0.071196105,302,6,0.888450288,0
89,5,1,7,0.306807848,193,6,0.943194554,0
217,5,0,7,0.110985994,272,6,0.888450288,0
159,5,0,7,0.437263091,357,6,0.888450288,0
297,5,1,7,0.739666253,377,6,0.943194554,0
197,2,1,7,0.20648173,335,6,0.888450288,0
161,5,0,7,0.12690195,306,6,0.943194554,0
161,2,1,7,0.617168988,244,6,0.943194554,0
174,2,0,7,0.067217116,365,6,0.888450288,0
184,2,1,7,0.111837388,259,6,0.888450288,0
185,5,0,7,0.756433603,216,6,0.888450288,0
211,2,0,7,0.540716804,304,6,0.888450288,0
240,5,0,7,0.044194576,297,6,0.888450288,0
152,2,0,7,0.203354135,306,6,0.888450288,0
312,5,1,7,1.364367522,422,6,0.888450288,0
242,2,1,7,1.085838294,399,6,0.943194554,0
135,2,1,7,0.53361022,183,6,0.943194554,0
182,2,0,7,0.417368146,391,6,0.888450288,0
198,2,0,7,0.676002429,324,6,0.888450288,0
228,2,0,7,0.091942443,266,6,0.888450288,0
228,5,0,7,0.251102003,285,6,0.888450288,0
201,2,0,7,0.235186047,250,6,0.943194554,0
166,5,1,7,0.743645242,293,6,0.943194554,0
195,5,1,7,0.406282573,314,6,0.888450288,0
188,2,0,7,0.207333124,411,6,0.943194554,0
170,5,1,7,0.091942443,296,6,0.888450288,0
153,2,0,7,0.489841341,233,6,0.943194554,0
217,2,0,7,0.072047499,274,6,0.888450288,0
174,5,0,7,0.142817906,239,6,0.888450288,0
225,2,1,7,0.163564245,317,6,0.943194554,0
225,5,1,7,0.063238127,304,6,0.888450288,0
240,5,1,7,0.059259138,280,6,0.943194554,0
199,5,0,7,0.831182999,382,6,0.943194554,0
220,5,1,7,0.095070038,287,6,0.888450288,0
104,5,1,7,1.261765203,194,6,0.888450288,0
209,5,0,7,0.317893421,251,6,0.943194554,0
290,5,0,7,0.950552669,442,6,0.943194554,0
220,2,1,7,0.016341653,290,6,0.888450288,0
145,5,0,7,0.199375146,253,6,0.888450288,0
214,5,1,7,0.346597738,283,6,0.888450288,0
269,5,1,7,0.962489636,345,6,0.888450288,0
137,2,0,7,0.118943972,317,6,0.888450288,0
235,5,1,7,0.262187576,362,6,0.943194554,0
225,5,0,7,0.445221069,343,6,0.943194554,0
189,2,0,7,0.433284102,360,6,0.888450288,0
171,2,1,7,0.469095002,268,6,0.888450288,0
215,2,0,7,0.127753344,239,6,0.888450288,0
281,2,1,7,0.239165036,355,6,0.943194554,0
198,2,0,7,0.807309065,259,6,0.943194554,0
150,5,0,7,0.110985994,182,6,0.943194554,0
184,2,1,7,0.668044451,324,6,0.943194554,0
130,2,0,7,0.819246032,372,6,0.943194554,0
259,2,0,7,0.417368146,330,6,0.888450288,0
137,5,1,7,0.267017958,256,6,0.888450288,0
234,2,1,7,0.309935443,300,6,0.888450288,0
231,5,0,7,0.000425697,312,6,0.943194554,0
122,2,1,7,0.672874834,208,6,0.943194554,0
241,2,0,7,0.075175094,317,6,0.943194554,0
223,2,0,7,0.652128495,305,6,0.943194554,0
181,2,1,7,0.103028016,289,6,0.888450288,0
341,2,0,7,1.29672471,350,6,0.888450288,0
286,2,0,7,0.910762779,395,6,0.943194554,0
96,2,0,7,0.748475625,200,6,0.943194554,0
288,2,1,7,0.250250609,324,6,0.888450288,0
215,5,0,7,0.01151127,325,6,0.888450288,0
229,2,1,7,0.453179046,356,6,0.888450288,0
239,2,1,7,0.652979889,279,6,0.943194554,0
108,2,1,7,0.195396157,287,6,0.943194554,0
273,2,1,7,0.309935443,327,6,0.888450288,0
230,2,1,7,0.41821954,215,6,0.888450288,0
260,2,1,7,0.699876363,330,6,0.943194554,0
158,2,1,7,0.247123014,243,6,0.943194554,0
218,5,0,7,1.225102908,367,6,0.943194554,0
193,2,0,7,0.529631231,261,6,0.943194554,0
199,2,1,7,0.040215587,293,6,0.888450288,0
296,5,0,7,0.083984465,369,6,0.888450288,0
148,5,0,7,0.071196105,277,6,0.943194554,0
195,2,1,7,0.593295055,237,6,0.888450288,0
157,5,0,7,0.083133072,283,6,0.888450288,0
153,2,1,7,0.171522223,290,6,0.943194554,0
313,2,1,7,1.229081897,314,6,0.888450288,0
142,5,0,7,0.031406215,263,6,0.943194554,0
201,5,1,7,0.095070038,228,6,0.888450288,0
209,5,0,7,0.286912903,341,6,0.888450288,0
216,5,1,7,0.194544763,276,6,0.888450288,0
176,5,1,7,0.047322171,240,6,0.888450288,0
162,2,0,7,0.123774355,281,6,0.943194554,0
185,5,1,7,0.178628807,339,6,0.888450288,0
110,2,0,7,0.107007005,237,6,0.888450288,0
165,2,0,7,0.138838917,293,6,0.888450288,0
232,2,1,7,0.47705298,303,6,0.888450288,0
169,2,0,7,0.091942443,332,6,0.888450288,0
266,5,1,7,0.453179046,329,6,0.888450288,0
125,5,1,7,0.437263091,315,6,0.943194554,0
189,2,0,7,0.032257609,311,6,0.888450288,0
146,5,1,7,0.306807848,267,6,0.888450288,0
321,2,1,7,0.114964983,236,6,0.943194554,0
279,5,1,7,0.771498165,351,6,0.943194554,0
195,2,1,7,0.158733862,247,6,0.943194554,0
292,2,1,7,0.142817906,325,6,0.943194554,0
137,2,1,7,1.011088897,268,6,0.943194554,0
191,5,1,7,0.930657724,332,6,0.888450288,0
228,5,0,7,0.119795366,222,6,0.888450288,0
160,5,1,7,0.377578256,322,6,0.943194554,0
235,5,1,7,0.301977465,334,6,0.888450288,0
187,5,0,7,0.016341653,264,6,0.888450288,0
237,5,1,7,0.064089521,297,6,0.943194554,0
279,5,1,7,0.47705298,344,6,0.943194554,0
169,2,0,7,0.06806851,306,6,0.943194554,0
251,2,0,7,0.819246032,349,6,0.943194554,0
181,5,1,7,0.3616623,342,6,0.943194554,0
186,2,1,7,0.512863881,279,6,0.943194554,0
122,5,0,7,0.485862352,221,6,0.888450288,0
227,5,1,7,0.3616623,275,6,0.943194554,0
152,2,0,7,0.680832812,225,6,0.943194554,0
192,2,1,7,0.365641289,270,6,0.943194554,0
164,2,1,7,0.194544763,296,6,0.888450288,0
314,2,0,7,1.288766732,426,6,0.943194554,0
259,5,1,7,0.170670829,267,6,0.943194554,0
130,2,0,7,0.099049027,265,6,0.888450288,0
222,5,1,7,0.099049027,347,6,0.943194554,0
177,5,1,7,0.111837388,315,6,0.943194554,0
272,2,0,7,0.198523752,303,6,0.888450288,0
193,5,0,7,0.076026488,276,6,0.888450288,0
166,5,0,7,0.326702793,278,6,0.888450288,0
190,5,1,7,0.719771308,296,6,0.943194554,0
241,5,1,7,0.485010958,344,6,0.943194554,0
249,5,1,7,0.461137024,328,6,0.943194554,0
199,2,0,7,0.739666253,384,6,0.888450288,0
211,5,1,7,0.333809377,286,6,0.888450288,0
78,5,1,7,0.637063933,207,6,0.888450288,0
300,2,0,7,0.978405591,421,6,0.943194554,0
241,5,1,7,0.174649818,371,6,0.943194554,0
331,2,0,7,0.44124208,368,6,0.888450288,0
256,5,1,7,0.207333124,324,6,0.888450288,0
222,5,1,7,0.150775884,335,6,0.888450288,0
81,2,0,7,0.402303584,267,6,0.888450288,0
194,5,0,7,0.059259138,289,6,0.888450288,0
232,5,1,7,0.266166565,286,6,0.943194554,0
150,2,0,7,0.243144025,275,6,0.888450288,0
225,2,1,7,0.616317595,310,6,0.888450288,0
142,5,0,7,0.222397686,232,6,0.943194554,0
164,2,0,7,0.342618749,311,6,0.943194554,0
158,2,0,7,0.513715275,255,6,0.888450288,0
105,2,0,7,1.023025864,228,6,0.888450288,0
159,5,0,7,0.652979889,233,6,0.888450288,0
230,2,1,7,0.048173565,287,6,0.888450288,0
215,5,0,7,0.024299631,303,6,0.943194554,0
220,2,1,7,0.489841341,284,6,0.943194554,0
163,2,0,7,0.382408639,194,6,0.943194554,0
120,2,1,7,0.641042922,226,6,0.943194554,0
205,2,1,7,0.306807848,206,6,0.943194554,0
155,5,0,7,0.684811801,179,6,0.943194554,0
128,5,0,7,0.895698217,250,6,0.943194554,0
196,5,1,7,0.056131543,273,6,0.943194554,0
161,2,1,7,0.274975936,226,6,0.888450288,0
307,2,0,7,0.297998476,358,6,0.888450288,0
201,2,1,7,0.195396157,301,6,0.943194554,0
188,2,0,7,0.497799319,283,6,0.943194554,0
207,2,1,7,0.704706746,269,6,0.943194554,0
165,5,0,7,0.628254561,266,6,0.888450288,0
241,2,0,7,0.695897374,321,6,0.888450288,0
214,5,1,7,0.071196105,300,6,0.888450288,0
122,2,0,7,0.075175094,307,6,0.943194554,0
142,2,1,7,0.429305113,320,6,0.943194554,0
254,5,0,7,0.267017958,239,6,0.943194554,0
258,2,1,7,0.429305113,359,6,0.943194554,0
265,5,0,7,1.046048404,338,6,0.943194554,0
132,5,0,7,0.744496636,233,6,0.943194554,0
246,2,0,7,0.823225021,351,6,0.888450288,0
204,2,1,7,0.660086473,289,6,0.943194554,0
193,2,0,7,0.366492683,261,6,0.943194554,0
208,2,0,7,0.110985994,253,6,0.943194554,0
211,2,0,7,0.389515223,239,6,0.943194554,0
220,5,0,7,0.926678735,325,6,0.888450288,0
298,5,0,7,0.429305113,342,6,0.888450288,0
149,5,0,7,0.537589209,260,6,0.943194554,0
252,2,1,7,0.052152554,248,6,0.888450288,0
339,2,0,7,0.882909856,300,6,0.888450288,0
255,2,0,7,0.488989947,334,6,0.888450288,0
222,5,1,7,0.350576727,278,6,0.943194554,0
200,5,1,7,0.234334653,277,6,0.943194554,0
